a00_cle_idweb,d01_07_cp,d01_08_ville,d01_01_denomination,g04_052_descripteurs_libelles,g04_09_resume_objet,g04_061_criteres_sociaux,g01_02_02_perimetre,g01_02_01_famille,g01_02_03_nature,g01_02_04_statut,g04_062_criteres_environnementaux,g04_01_date_publication
19-143066,77347,PONTAULT COMBAULT CEDEX,Ville de Pontault-Combault,"['Voyage', ""Aire d'accueil""]",Organisation et animation de séjours pour l'été 2020,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143658,77400,LAGNY SUR MARNE,MAIRIE DE LAGNY SUR MARNE,['Peinture (fourniture)'],Numéro de la consultation : 191120 FOURNITURES POUR LA REGIE BATIMENT DE LA VILLE DE LAGNY SUR MARNE,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143350,77454,Marne-la-vallée cedex 2,Université Paris Est Marne-la-Vallée,['Maintenance'],"Maintenance des ascenseurs, monte-charges et élévateurs PMR de l'Université Paris-Est Marne-la-Vallée.L'entretien d'un ascenseur, d'un monte-charge ou d'un élévateur PMR a pou",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143419,77567,Lieusaint cedex,Ville de Lieusaint,['Assurance'],"Assurances dommages ouvrage, tous risques chantier pour l'extension et la restructuration du groupe scolaire de l'eau vive à lieusaint (rectificatif)",non,cmp2006,mapa,appeloffre,rectificatif,non,2019-09-20
19-143535,78000,Versailles,SMSO,"['Berge', 'Etude', 'Ouvrage hydraulique', 'Rivières/ruisseaux', 'Ingénierie']",Le marché a pour objet la réalisation d'une étude hydraulique avec propositions d'aménagements sur le bassin versant du Ru d'Orgeval (78).,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143494,78192,Trappes,C.A. de Saint-Quentin-en-Yvelines,"['Matériel de téléphonie', 'Informatique (maintenance serveurs et réseaux)']",Maintenance et acquisition des solutions de téléphonie,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-143568,78192,Trappes,C.A. de Saint-Quentin-en-Yvelines,"['Assainissement', 'Etude', ""Maîtrise d'oeuvre""]",Mission de maitrise d'oeuvre pour l'opération de restructuration des réseaux d'assainissement de la résidence Les Jardins à Maurepas,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142086,78303,Poissy cedex,Ville de Poissy,"['Chauffage (exploitation, entretien)', 'Climatisation', 'Ventilation']","Exploitation des installations CVC, Chauffage, Ventilation et Climatisation (4 lots)",non,directive24,joue,attribution,initial,non,2019-09-20
19-143267,78410,Aubergenville,GRAND PARIS SEINE ET OISE,"[""Station d'épuration (travaux)""]",Analyse des rejets atmosphériques de l'incinérateur de la station d'épuration de Rosny-sur-Seine,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-140592,78430,Louveciennes,Ville de Louveciennes,['Restauration collective'],"restauration collective (enfants des écoles et des alsh, personnel communal, séniors de la maison amanda, structures de la petite enfance et séniors du portage à domicile)",non,directive24,joue,attribution,initial,oui,2019-09-20
19-143500,79021,NIORT,CENTRE HOSPITALIER DE NIORT,['Maintenance'],Numéro de la consultation : DSTT-2019-04-mpc Maintenance de réseaux de transport pneumatique,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-142477,79027,Niort cedex,Mairie de Niort,['Prestations de services'],Le présent marché a pour objet la gestion de 7 parkings sur le territoire de la Ville de Niort.,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143292,79304,BRESSUIRE,COM D AGGL DU BOCAGE BRESSUIRAIS,['Ascenseur'],Réhabilitation de la bibliothèque et d'un musée et la création d'une Antenne de l'Office de Tourisme à Mauléon - LOT 9 APPAREIL ELEVATEUR,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142410,80025,Amiens,UNIVERSITE AMIENS PICARDIE JULES VERNE,"['Laboratoire (matériel)', 'Matériel électronique']",2018-023 Console Electronique Rmn 300 Mhz Wide Bore,non,directive24,joue,attribution,initial,non,2019-09-20
19-142412,80025,Amiens,UNIVERSITE AMIENS PICARDIE JULES VERNE,['Nettoyage de locaux'],Mise en propreté des locaux de l'Université de Picardie Jules Verne,oui,directive24,joue,attribution,initial,oui,2019-09-20
19-141861,80054,Amiens cedex 1,CHU AMIENS PICARDIE,"['Repas, traiteur']","Fourniture de denrées alimentaires, pain, boissons chaudes et produits diététiques compris pour le Centre Hospitalier Intercommunal de Montdidier et de Roye",non,autre,joue,rectificatif,rectificatif,non,2019-09-20
19-143650,80100,Abbeville,Syndicat Mixte Baie de Somme,"['Espaces verts', 'Irrigation', 'Terrassement']",Travaux de création du Trou N°15B du parcours de Golf de Belle Dune à Fort-Mahon-Plage (80120),non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141953,80600,DOULLENS,Ville de DOULLENS,"['Abris', 'Chauffage (exploitation, entretien)']",Marché d'exploitation des installations de chauffage et d'eau chaude sanitaire avec gros entretien des bâtiments communaux de la ville de Doullens,non,directive24,joue,attribution,initial,non,2019-09-20
19-141906,81013,Albi,Département du Tarn,['Prestations de services'],Distribution du journal d'information et autres publications du Département du Tarn,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143668,82013,MONTAUBAN,Centre Hospitalier de Montauban,['Ventilation'],"Numéro de la consultation : 2019-20 Fourniture, Livraison, Installation et Mise en Service d'une production d'air médical et d'une Centrale de vide médical",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143128,82013,MONTAUBAN CEDEX,Ville de Montauban,['Gardiennage'],Numéro de la consultation : 19/100PRESTATION D'ACCUEIL ET DE SECURITE DU PALAIS DES SPORTS ET DU STADE G. POMPIDOU DE MONTAUBAN,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142322,82013,Montauban,Centre Hospitalier de Montauban,['Maintenance'],Maintenance des équipements Chauffage Ventilation Climatisation pour le Groupement Hospitalier du Territoire du Tarn et Garonne 82,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143585,82013,MONTAUBAN,Centre Hospitalier de Montauban,['Location (matériels)'],"Location, maintenance d'une machine de mise sous pli et fourniture des consommables associés",non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143354,82600,Verdun Sur Garonne,Ehpad Saint Jacques,['Assurance'],Assurances Prestations statutaires,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-142042,83000,Toulon,Conseil Général du Var,['Génie civil'],Travaux D'Entretien Et D'Amélioration Des Collèges Et Bâtiments Du Département Du VarV.R.D (Voiries Et Reseaux Divers) - Lot 26 Pole Technique De Draguignan,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143453,83041,TOULON,Métropole Toulon Provence Méditerranée,['Ingénierie'],19PM18 - Installation d'équipements de restauration et d'expertise écologique - Port de Porquerolles,non,cmp2006,mapa,appeloffre,initial,oui,2019-09-20
19-142061,83056,Toulon,COMMUNE DE TOULON,['Titres restaurant'],"Appel d'offres en vue des prestations de Titres Restaurant "" papier "" pour la Ville de Toulon",non,directive24,joue,attribution,initial,non,2019-09-20
19-141977,83056,Toulon,COMMUNE DE TOULON,"['Conditionnement', 'Déménagement', ""Oeuvre d'art""]","Transport, emballage/déballage, manutention et installation spécialisés d'art et objets divers faisant partie des collections du Musée d'art de Toulon",non,directive24,joue,attribution,initial,non,2019-09-20
19-143364,83076,TOULON,Conseil Général du Var,['Voirie'],RD 3 - PR 27+173 à 27+446. Dégagement de visibilité reconquête d'accotement et épaulement de chaussée- RIANS,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-141992,83090,Toulon,CAISSE NATIONALE MILITAIRE DE SECU SOC,"['Location (matériels)', 'Machines-outils']",Location et maintenance d'un système d'affranchissement automatique et de ses périphériques pour machine de mise sous plis automatique,non,directive24,joue,attribution,initial,oui,2019-09-20
19-143264,83230,Bormes les mimosas,Ville de Bormes-les-Mimosas,"['Publicité, Communication']","Conception, réalisation, édition d'une cartographie de la commune de Bormes les Mimosas avec publicitéFinancement total du plan par le prestataire, par la vente d'espaces publicitaires.",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143470,83260,LA CRAU,COMMUNE DE LA CRAU,"['Repas, traiteur']",2019PA24 Prestations de traiteur,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143537,83400,HyÃ?res,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,['Denrées alimentaires'],"Fourniture de beurre, oeufs, fromages et autres dérivés de produits laitiers",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143682,83440,Seillans,ville de Seillans,['Réseaux divers'],"RENOUVELLEMENT DU RESEAU D'ALIMENTATION EN EAU POTABLE DU CHEMIN DE COMBELONGUES OU DE L'ANCIENNE ROUTE DE MONS, DES HLM DES VIGNASSES ET ADDUCTION DE LA SOURCE DU NEISSON",oui,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143543,83440,Tourrettes,Cté Cnes du Pays de Fayence,['Terrassement'],Aménagement de la base touristique et de loisirs de la Maison du Lac de Saint-Cassien,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143113,83440,Tourrettes,Cté Cnes du Pays de Fayence,"['Ascenseur', 'Charpente', 'Gros oeuvre', 'Voirie et réseaux divers']",Travaux de réhabilitation de la Maison de Pays,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-142169,83700,Saint-Raphael,caisse des écoles ville de st raphael,"['Livres', 'Papeterie']",Acquisition de fournitures scolaires pour l'ensemble des écoles maternelles et élémentaires de la ville de Saint-Raphael,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142027,83910,Pourrières,COMMUNE DE POURRIERES,"['Bâtiment', ""Tous corps d'état""]",https://www.marches-securises.fr,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143448,84043,Avignon cedex 9,CPAM du Vaucluse,"['Câblage', 'Carrelage', 'Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', ""Tous corps d'état"", 'Occultation']",réhabilitation du site de la cpam de vaucluse à cavaillon.,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-141741,84045,Avignon cedex 9,Ville d'Avignon,['Etude'],Etudes de capacité et de faisabilité d'opérations d'aménagement et/ou de construction,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-141706,84045,Avignon Cedex 9,Ville d'Avignon,['Prestations de services'],mission relative aux procédures de modifications et de déclaration de projet valant mise en conformité du plan local d'urbanisme d'avignon (plu).,non,cmp2006,fns,attribution,initial,non,2019-09-20
19-141026,84045,Avignon cedex 9,Ville d'Avignon,['Animaux'],Gestion des animaux errants - Capture et hébergement en fourrière - 2019-2023,non,cmp2006,fns,attribution,initial,oui,2019-09-20
19-140400,84045,Avignon cedex 9,Ville d'Avignon,['Véhicules (location)'],Location de deux véhicules frigorifiques sans chauffeur et prestations associées,non,cmp2006,fns,attribution,initial,oui,2019-09-20
19-143427,84120,Pertuis,Ville de Pertuis,['Assurance'],2019/24 Marché d'assurances - Responsabilité Civile,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142966,84918,Avignon cedex 9,Centre Hospitalier de Montfavet,"['Menuiserie', 'Serrurerie']",Extension du contrôle d'accès par serrures électroniques,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143366,85923,La Roche sur Yon,Conseil général de la Vendée,['Espaces verts'],"RD 948 Aizenay - Challans - Mesures compensatoires - Aménagements Paysagers, boisements et gîtes à chiroptères",oui,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-143696,85925,La roche sur yon cedex 9,CHD VENDEE,['Audit'],"Réalisation de prestations d audits, d accompagnement dans l optimisation et le développement de performances. Les besoins identifiés sont uniquement ceux de l'établissement support : le CHD Vend",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143709,85925,La roche sur yon cedex 9,CHD VENDEE,['Audit'],La présente consultation a pour objet la réalisation d un audit sur l optimisation des fonctions hôtelières du Centre Hospitalier Côte de Lumière.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142993,86000,Poitiers,Eaux de Vienne - Siveer,['Alimentation en eau potable'],La remise des offres est subordonnée à la visite du lieu d'exécution de l'accord-cadre.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143439,86000,Poitiers,Eaux de Vienne - Siveer,"['Carrelage', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Electricité (travaux)', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', ""Tous corps d'état"", 'Ventilation']",Travaux de réaménagement des locaux Eaux de Vienne Siveer à Vaux sur Vienne (86220),non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143533,86010,Poitiers cedex,CNFPT - Délégation Poitou-Charentes,['Formation'],"Réalisation d'actions de formation sur le thème : E1D "" ESPACES VERTS """,non,cmp2006,mapa,appeloffre,rectificatif,oui,2019-09-20
19-143367,86021,Poitiers cedex,GRAND POITIERS COMMUNAUTE URBAINE,['Voirie et réseaux divers'],mise à la côte de tampons route,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142272,86100,Châtellerault,CA DE GRAND CHATELLERAULT,"['Informatique (matériel)', 'Logiciel', ""Matériel d'imprimerie"", 'Numérisation']","Fourniture d'une presse numérique évolutive et d'un copieur couleur, connectés avec solution de soumission de travaux d'impression et de gestion de flux documentaires",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142075,86201,Loudun cedex,Cté de Communes du Pays Loudunais,['Ordures ménagères (prestations)'],"COLLECTE, TRANSPORT, TRI ET TRAITEMENT DES DECHETS MENAGERS ET ASSIMILES",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143554,86961,Futuroscope,Réseau Canopé,['Prestation hotelière'],"Le présent accord-cadre a pour objet l'exécution des prestations d'accueil du séminaire "" PDW NSS "" eTwinning à Bordeaux",non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-141974,87031,Limoges Cedex 1,COMMUNE DE LIMOGES,"[""Produits d'entretien""]","Fourniture de produits d'entretien et accessoires pour la petite enfance, lot 4 de l'accord cadre 'fourniture de produits d'entretien, d'essuyages, housses poubelles et access",non,directive24,joue,attribution,initial,non,2019-09-20
19-142058,87031,Limoges Cedex 1,COMMUNE DE LIMOGES,['Chauffage (matériel)'],Fourniture d'articles de plomberie,non,directive24,joue,attribution,initial,non,2019-09-20
19-141911,87031,Limoges Cedex 1,COMMUNE DE LIMOGES,"[""Produits d'entretien""]","Fourniture de produits d'entretien, d'essuyage, housses poubelles et accessoires lots 1, 2 et 3",non,directive24,joue,attribution,initial,non,2019-09-20
19-142965,87700,Aixe-sur-vienne,Ville d'Aixe sur Vienne,['Nettoyage urbain'],Balayage mécanique des voies sur la période 2020 / 2022,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143202,88360,RUPT-SUR-MOSELLE,RUPT-SUR-MOSELLE,"[""Tous corps d'état""]",CONSTRUCTION D'UNE MAISON DE SANTE PLURIDISCIPLINAIRE A RUPT SUR MOSELLE-.,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143380,89108,Sens cedex,Centre hospitalier de sens,['Ascenseur'],remplacement de deux ascenseurs au centre hospitalier de sens,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-143639,89300,Joigny,COMMUNE DE JOIGNY,['Matériel de bureau'],MA 1928 ACHAT ET LIVRAISON DE FOURNITURES SCOLAIRES,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-142145,89440,L'ISLE SUR SEREIN,Communauté de Communes du Serein,"['Conditionnement', 'Collecte sélective']","Collecte, transport, tri et conditionnement des déchets ménagers recyclables issus du territoire de la Communauté de Communes du Serein",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143269,90010,Belfort cedex,UNIV DE TECHNO DE BELFORT MONTBELIARD,['Matériel électrique'],"L'objet du marché est la fourniture d'un amplificateur de puissance destiné à la plateforme de simulation temps réel du "" Microgrids "" disponible à l'UTBM.",non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143566,90010,Belfort cedex,UNIV DE TECHNO DE BELFORT MONTBELIARD,['Electromécanique'],"Fourniture d'un système de prototypage rapide de contrôle-commande (RCP) pour des tests HIL de l'électronique de puissance, destinés aux applications des véhicules électriques et des "" Micro",non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143553,90010,Belfort cedex,UNIV DE TECHNO DE BELFORT MONTBELIARD,['Electromécanique'],"L objet du marché est la fourniture d un simulateur temps réel de haute performance, destiné aux applications Hardware-in-the-Loop (HIL) et Power HIL des systèmes de l électronique de puissance mod..",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143335,90010,Belfort cedex,UNIV DE TECHNO DE BELFORT MONTBELIARD,"[""Banc d'essais""]","L objet du marché est la fourniture d'un banc d'essais de piles à combustible PEMFC de faible puissance (500 W électrique), spécifiquement destiné à assurer les essais de longue durée [Lot n",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143416,90015,Belfort,HOPITAL NORD FRANCHE COMTE,['Déneigement'],Déneigement et salage des sites du Groupement Hospitalier de Territoire Nord Franche-Comté,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143251,90020,BELFORT CEDEX,Cté de l'Agglomération Belfortaine,['Electricité (travaux)'],Travaux de requalification du déssablage de la STEP Chèvremont Pérouse,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142043,91000,Evry-Courcouronnes,COMMUNE DE EVRY COURCOURONNES,['Espaces verts'],Marché relatif aux prestations d'élagage et de traitement sur patrimoine végétal de la ville d'Evry-Courcouronnes,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143643,91125,Palaiseau cedex,Ville de Palaiseau,"['Maintenance', 'Véhicules']",La présente consultation porte sur la maintenance préventive et curative des poids-lourds et des autocars du parc de véhicules de la Ville de Palaiseau.,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-141933,91128,Palaiseau cedex,École Polytechnique,['Gardiennage'],Prestations de gardiennage portant sur la surveillance mobile et le contrôle des accès de l'Ecole polytechnique,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-142544,91190,Gif-sur-yvette,SYNCHROTRON SOLEIL,"['Informatique (prestations de services)', 'Informatique (maintenance serveurs et réseaux)']",Mise en place de solutions hébergées réparties en 3 lots,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142072,91190,Saint Aubin,COMUE UNIVERSITE PARIS SACLAY,"['Disque, disquette', 'Livres']",ACHAT D'OUVRAGES IMPRIMES ET DE DOCUMENTS EN FRANÇAIS ET EN LANGUES ETRANGERES,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-142429,91190,Gif-sur-yvette,SYNCHROTRON SOLEIL,['Equipements spécialisés'],Spectrometre pour la ligne de lumière AILES,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-141881,91240,Saint-Michel-sur-Orge,COMMUNE DE SAINT MICHEL SUR ORGE,"['Chauffage (exploitation, entretien)']",Exploitation des installations thermiques des bâtiments communaux et de l'Ehpad du Ccas,non,directive24,joue,attribution,initial,non,2019-09-20
19-142398,91240,Saint-Michel-sur-Orge,COMMUNE DE SAINT MICHEL SUR ORGE,"[""Produits d'entretien""]",Achat de produits et matériels d'entretien,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143714,91330,Yerres,SAEM HABITER A YERRES,['Prestations de services'],"Mandat de commercialisation en accession de 17 appartements constituant la résidence dénommée 'Le Clos Fontange', située 26 rue du Clos Fontange / 36-38 rue Gabriel Péri à Yerres 91330",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141970,91371,Verrières-Le-Buisson,Ville de Verrières-le-Buisson,['Nettoyage de locaux'],Marche De Nettoyage Et D'Entretien Des Bâtiments Communaux,non,autre,joue,rectificatif,rectificatif,non,2019-09-20
19-142475,91405,ORSAY,Université paris Sud,['Benne'],Evacuation des déchets banals par bennes mises à disposition de l'Université Paris sud,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143693,91410,CORBREUSE,Mairie de CORBREUSE,['Assainissement'],ETUDE DE SCHEMA DIRECTEUR D'ASSAINISSEMENT,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143689,91460,Marcoussis,Ville de Marcoussis,['Nettoyage urbain'],Entretien des espaces publics de la commune confié exclusivement et spécifiquement à un ESAT (ou équivalement),non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143421,91560,Crosne,Commune de Crosne,['Aire de jeux'],aménagements des aires de jeux de la ville de crosne,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142137,91610,BALLANCOURT-SUR-ESSONNE,Cté de Communes du Val d'Essonne,"[""Aire d'accueil""]",Marché public relatif à la gestion des aires d'accueil des gens du voyage sur le territoire de la Communauté de Communes du Val d'Essonne.,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142265,91760,ITTEVILLE,Ville d'Itteville,['Assistance technique'],AMO aménagement et projets de bâtiments communaux,non,directive24,joue,attribution,initial,non,2019-09-20
19-143559,91898,Orsay cedex,CA COMMUNAUTE PARIS SACLAY,['Assainissement'],MISSION DE MAITRISE D'OEUVRE POUR REPRISE DES BRANCHEMENTS ET DES RESEAUX D'EAU POTABLE DU QUARTIER DE CHEVRY - GIF SUR YVETTE 2019 - 2020,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-143000,91978,Courtaboeuf cedex,SIOM de la Vallée de Chevreuse,['Formation'],Accompagnement des familles dans le cadre du 'Défi Familles - les Bonabitudes Zéro-Déchet' pour le SIOM de la Vallée de Chevreuse,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142961,91978,Courtaboeuf cedex,SIOM de la Vallée de Chevreuse,"[""Assistance à maîtrise d'ouvrage""]",Assistance à maitrise d'ouvrage pour la rédaction et la passation d'un marché de collecte des déchets ménagers et assimilés pour le SIOM de la Vallée de Chevreuse,non,cmp2006,mapa,appeloffre,initial,non,2019-09-20
19-142962,91978,Courtaboeuf cedex,SIOM de la Vallée de Chevreuse,"['Conteneur, poubelles']","Fourniture, livraison en remplacement et pose d'armoires pour Déchets Ménagers Spéciaux sur les Centres Techniques Municipaux du SIOM de la Vallée de Chevreuse",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141931,92000,Nanterre,Université Paris Ouest Nanterre,['Terrasse'],Travaux de rénovation des toitures de l'Université Paris Nanterre,non,autre,joue,rectificatif,rectificatif,non,2019-09-20
19-143648,92027,Nanterre cedex,Agence de l'eau Seine-Normandie,['Etude'],Etude de suivi d'occupation des sols des parcelles acquises avec l'aide de l'Agence de l'eau Seine-Normandie,non,cmp2006,fns,appeloffre,rectificatif,non,2019-09-20
19-142232,92055,La défense cédex,MEEDDAT,"['Matériel de transmission', 'Transport']",Experimentations de drônes de surveillance des pêches dans les zones de pêche maritimes sous juridiction française,non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142188,92110,Clichy-la-Garenne,EMMAUS HABITAT,"['Espaces verts', 'Etanchéité', ""Tous corps d'état"", 'Amiante (désamiantage)']",Bobigny - Cité de l'Etoile - Bâtiment A - Réhabilitation de 107 logements collectifs sociaux,oui,directive24,joue,appeloffre,initial,non,2019-09-20
19-143018,92140,Clamart,Ville de Clamart,['Titres de transport'],PRESTATIONS D'AGENCE DE VOYAGE (BILLETTERIE) POUR LE TRANSPORT AERIEN DU PERSONNEL DE LA VILLE DE CLAMART DANS LE CADRE DES CONGES BONIFIES,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143231,92140,Clamart,Ville de Clamart,['Consommables médicaux'],Fourniture et livraison de consommables pharmaceutiques et médicaux pour la Ville et le CCAS de Clamart.,non,cmp2006,fns,appeloffre,initial,oui,2019-09-20
19-143278,92140,Clamart,Ville de Clamart,['Télégestion'],"PRESTATIONS DE GESTION DES ABONNEMENTS A DES TITRES DE PRESSE, REVUES ET AUTRES PUBLICATIONS POUR LE SERVICE ARCHIVES ET DOCUMENTATION DE LA COMMUNE DE CLAMART.",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141920,92330,Sceaux,COMMUNE DE SCEAUX,"['Espaces verts', 'Prestations de services']","Travaux d entretien des plantations d alignement sur voirie, espaces publics",non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-143631,92350,Le plessis robinson,Ville du Plessis-Robinson,"['Repas, traiteur']",Marché relatif à l'organisation de déjeuners croisières privatisés de Noël à Paris pour les personnes retraitées de la Ville du Plessis-Robinson,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141918,92390,Villeneuve-la-garenne,COMMUNE DE VILLENEUVE LA GARENNE,['Végétaux'],"Achat de végétaux, de produits et de matériaux nécessaires à l'activité horticole de la Ville",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-142187,92501,Rueil-malmaison cedex,Commune de Rueil-Malmaison,['Végétaux'],Fourniture de produits horticoles et de pépinières,non,directive24,joue,appeloffre,initial,oui,2019-09-20
19-143255,92532,Levallois Perret,Hauts-de-Seine Habitat - OPH,"['Isolation', 'Ravalement']","marché de travaux de ravalement et d'isolation thermique d'un immeuble de 66 logements - 1,2 et 3 rue leconte de lisle à Chatillon",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143075,92600,Asnières-sur-seine,Ville d'Asnières-sur-Seine,"['Location (matériels)', 'Transformateur']","La pose, la location, et la dépose d'un poste de transformation électrique haute tension à installer au 85 rue du Ménil à Asnières-sur-Seine. Cette prestation est rendu nécessaire par le déplacem",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141840,93000,Bobigny,DEPARTEMENT DE LA SEINE SAINT DENIS,"['Matériel dentaire', 'Produits pharmaceutiques']",Fourniture De Materiel De Prevention Bucco-Dentaire Et De Materiel De Prevention Des Infections Sexuellement Transmissibles (Ist),non,directive24,joue,attribution,initial,non,2019-09-20
19-143625,93100,Montreuil,VILLE DE MONTREUIL,"[""Maîtrise d'oeuvre""]",Mission de maitrise d'oeuvre pour les travaux de réhabilitation et d'extension du Gymnase Henri Wallon,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-141965,93130,Noisy-le-Sec,Commune de Noisy-le-Sec,['Prestations de services'],"Prestations de contrôle technique, Csps, Cssi et études géotechniques",non,directive24,joue,appeloffre,initial,non,2019-09-20
19-143286,93150,LE BLANC MESNIL,COMMUNE DE BLANC MESNIL,"['Equipement sportif', 'Mobilier']","Fourniture et livraison d'équipements (mobiliers,musculation) pour la Maison des arts martiaux de la Ville du Blanc-Mesnil",non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143034,93150,LE BLANC MESNIL,COMMUNE DE BLANC MESNIL,['Nettoyage de locaux'],NETTOYAGE DE LA VITRERIE DES BATIMENTS COMMUNAUX ET SCOLAIRES,non,cmp2006,fns,appeloffre,initial,non,2019-09-20
19-143153,93150,LE BLANC MESNIL,COMMUNE DE BLANC MESNIL,['Climatisation'],ENTRETIEN ET DEPANNAGE DES INSTALLATIONS DE PRODUCTION DE FROID ET DES CENTRALES DE TRAITEMENT D'AIR,non,cmp2006,fns,appeloffre,rectificatif,non,2019-09-20
19-142174,93171,Bagnolet cedex,Ville de Bagnolet,['Gardiennage'],Prestations de gardiennage et de sécurité des locaux de la ville de Bagnolet,non,autre,joue,rectificatif,rectificatif,non,2019-09-20
19-142340,93200,Saint Denis,Société du Grand Paris,"[""Assistance à maîtrise d'ouvrage""]",Missions d'assistance technique à maîtrise d'ouvrage pour les lignes 15 Est et 15 Ouest du Grand Paris Express,non,directive25,joue,attribution,initial,non,2019-09-20
19-141816,93200,Saint-Denis,OPH Plaine Commune Habitat,['Prestations de services'],accord cadre pour l'externalisation de certains documents de l'oph plaine commune habitat. (rectificatif),non,autre,joue,rectificatif,rectificatif,oui,2019-09-20
