,index,g01_01_id_web,g04_01_date_publication,len_d05_25_lots,description,valeur,valeurmax,valeurmin,codenuts,cpv,criteresattribution,d01_01_denomination,d01_02_code_ident_national,d01_05_adjudicateur_nuts,d01_07_cp,d01_08_ville,d01_15_url_profil_acheteur,datedebut,dateexecution,datefin,datelancement,datelivraison,dureejours,dureemois,infocompl,intitule,lieuprincipal,nbcandidats,num,optionsdescription,optionsnon,optionsoui,quantite,renouvellementdescription,renouvellementnon,renouvellementoui,suphuitansjustification,supquatreansjustification,variantesnon,variantesoui,catalogueelectroniquenon,catalogueelectroniqueoui
52,166,19-14815,2019-01-29,2,Fourniture et livraison de dériveurs et catamarans,,,,[],34522150,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"Le marché est reconductible par période de 12 mois, dans la limite de 3 reconductions.",Fourniture et livraison de dériveurs et catamarans,,,1,,,,,,,,,,,,,
53,167,19-14815,2019-01-29,2,"Fourniture et livraison de planches à voile, stand up paddles et kayaks rigides",,,,[],37412320,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"Le marché est reconductible par période de 12 mois, dans la limite de 3 reconductions.","Fourniture et livraison de planches à voile, stand up paddles et kayaks rigides",,,2,,,,,,,,,,,,,
54,173,19-14959,2019-01-31,2,"Plaques PVC expansées, alvéolaires - panneaux sandwichs aluminium et PVC",,,,['FR104'],19520000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur esthétique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Plaques PVC expansées, alvéolaires - panneaux sandwichs aluminium et PVC",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
55,213,19-16233,2019-01-31,2,"Maintenance arboricole tels que l'abattage, l'arrachage, la plantation, l'élagage et la taille d'arbres ou d'arbustes, et l'enlèvement des déchets verts sur les équipements transférés du 10éme arrondissement de la Mairie de Secteur.",,,,[],[],[],ville de marseille,,,13275,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,MAINTENANCE ARBORICOLE POUR LES EQUIPEMENTS TRANSFERES DU 10EME ARRONDISSEMENT DE LA MAIRIE DE SECTEUR,,,2,,,,,,,,,,,,,
56,177,19-14976,2019-01-31,2,"Panneaux en bois, dérivés et accessoires",,,,['FRL04'],03410000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Panneaux en bois, dérivés et accessoires",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
57,176,19-14976,2019-01-31,2,"Bois brut, raboté, portes et bloc-portes",,,,['FRL04'],03414000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Bois brut, raboté, portes et bloc-portes",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
58,172,19-14959,2019-01-31,2,Plaques de polycarbonate et de polyméthacrylate de méthyle (PMMA),,,,['FRL04'],19520000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Plaques de polycarbonate et de polyméthacrylate de méthyle (PMMA),,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
59,212,19-16233,2019-01-31,2,"Maintenance arboricole tels que l'abattage, l'arrachage, la plantation, l'élagage et la taille d'arbres ou d'arbustes, et l'enlèvement des déchets verts sur les équipements transférés du 9éme arrondissement de la Mairie de Secteur.",,,,[],[],[],ville de marseille,,,13275,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,MAINTENANCE ARBORICOLE POUR LES EQUIPEMENTS TRANSFERES DU 9EME ARRONDISSEMENT DE LA MAIRIE DE SECTEUR,,,1,,,,,,,,,,,,,
60,170,19-14842,2019-01-31,3,Fourniture et livraison de voiles,,,,['FRL04'],39522400,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Fourniture et livraison de voiles,,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
61,169,19-14842,2019-01-31,3,"Fourniture et livraison de matériels spécifiques pour voile légère, planche à voile, paddle, kayak et aviron",,,,['FRL04'],37412000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Fourniture et livraison de matériels spécifiques pour voile légère, planche à voile, paddle, kayak et aviron",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
62,168,19-14842,2019-01-31,3,Fourniture et livraison d'accastillage et équipements nautiques divers,,,,['FRL04'],34913000,"[{'value': ""Prix de l'offre"", 'poids': '80'}, {'value': 'Valeur technique', 'poids': '20'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,Fourniture et livraison d'accastillage et équipements nautiques divers,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
63,171,19-14869,2019-01-31,1,"Accord cadre à bons de commande, multi attributaires pour le transport d'oeuvres d'art et objets fragiles et précieux pour l'ensemble des directions de la ville de Marseille, transports réalisés en France et à l'étranger. La prestation concerne toutes les opérations nécessaires: - au décrochage, au transport, emballage, déballage, chargement, déchargement, mise en place, accrochage des oeuvres d'art - à la prise en charge de toutes les démarches administratives et douanières qui concernent la venue et le départ des oeuvres (les taxes réglées par le transporteur font l'objet de présentation de justificatifs) - au stockage des caisses vides et des oeuvres non exposées - à la prise en charge (séjour et voyage) des convoyeurs (règlement sur présentation de justificatifs), des prestataires imposés par les prêteurs. Cet accord-cadre sera passé sous la forme d'un accord cadre multi attributaires (limité au nombre de 3 titulaires) à marchés subséquents à bons de commande.",,,,['FRL04'],60400000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': 'Valeur technique', 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
64,207,19-15935,2019-02-01,3,"Ascenseurs, appareils élévateurs, appareils mécanisés (portes, portails) et bornes voirie",,,,['FRL04'],50750000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,"Ascenseurs, appareils élévateurs, appareils mécanisés (portes, portails) et bornes voirie",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
65,206,19-15935,2019-02-01,3,"Electricité CFO, Groupes électrogènes et Electricité CFA, Intrusion contrôle d'accès, V.D.I. actif, Interphonie, PTI, Protection incendie SSI (hors extincteurs), horloges classées",,,,['FRL04'],50710000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,"Electricité CFO, Groupes électrogènes et Electricité CFA, Intrusion contrôle d'accès, V.D.I. actif, Interphonie, PTI, Protection incendie SSI (hors extincteurs), horloges classées",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
66,205,19-15935,2019-02-01,3,"Chauffage, Ventilation, Climatisation, Désenfumage (CVCD), Plomberie, Système de Réseau Sanitaire",,,,['FRL04'],50720000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,,,,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
67,215,19-16535,2019-02-02,1,Mission de maîtrise d'oeuvre pour la construction du Centre d'intervention et de secours du Redon - avenue de Luminy - 13009 Marseille,,,,[],71200000,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,,,,,,,,,,,,
68,236,19-21366,2019-02-08,4,Pose et retrait de containers dans les automates d'échange de seringues,"{'value': 4000, 'devise': 'EUR'}",,,[],90524400,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"La reconduction du marché se fera de manière tacite.En cas de décision de non reconduction du marché, le représentant du pouvoir adjudicateur transmet sa décision au titulaire par lettre recommandée avec accusé de réception au plus tard 2 mois avant la fin de la durée de validité du marché.",Pose et retrait de containers dans les automates d'échange de seringues,,,2,,,,,,,,,,,,,
69,238,19-21366,2019-02-08,4,"Ramassage des seringues aux abords du Sleep'in, Centre d'Accueil et d'Accompagnement à la Réduction des Risques des Usagers de Drogues","{'value': 20000, 'devise': 'EUR'}",,,[],90524400,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"La reconduction du marché se fera de manière tacite.En cas de décision de non reconduction du marché, le représentant du pouvoir adjudicateur transmet sa décision au titulaire par lettre recommandée avec accusé de réception au plus tard 2 mois avant la fin de la durée de validité du marché.","Ramassage des seringues aux abords du Sleep'in, Centre d'Accueil et d'Accompagnement à la Réduction des Risques des Usagers de Drogues",,,4,,,,,,,,,,,,,
70,237,19-21366,2019-02-08,4,"Ramassage des seringues, à la demande, sur la voie publique","{'value': 15000, 'devise': 'EUR'}",,,[],90524400,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,"Ramassage des seringues, à la demande, sur la voie publique",,,3,,,,,,,,,,,,,
71,235,19-21366,2019-02-08,4,Pose et retrait de containers dans divers services de la Ville,"{'value': 3300, 'devise': 'EUR'}",,,[],90524400,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"La reconduction du marché se fera de manière tacite.En cas de décision de non reconduction du marché, le représentant du pouvoir adjudicateur transmet sa décision au titulaire par lettre recommandée avec accusé de réception au plus tard 2 mois avant la fin de la durée de validité du marché.",Pose et retrait de containers dans divers services de la Ville,,,1,,,,,,,,,,,,,
72,220,19-19551,2019-02-08,4,"Missions de contrôles périodiques réglementaires - Arrondissements 2, 3, 15 et 16 et équipements rattachés.",,,,['FRL04'],71000000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de contrôles périodiques réglementaires - Arrondissements 2, 3, 15 et 16 et équipements rattachés.",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
73,221,19-19551,2019-02-08,4,"Missions de contrôles périodiques réglementaires - Arrondissements 4, 5, 13 et 14.",,,,['FRL04'],71000000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de contrôles périodiques réglementaires - Arrondissements 4, 5, 13 et 14.",,,3,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
74,222,19-19551,2019-02-08,4,"Missions de contrôles périodiques réglementaires - Arrondissements 9, 10, 11, 12 et équipements rattachés.",,,,['FRL04'],71000000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de contrôles périodiques réglementaires - Arrondissements 9, 10, 11, 12 et équipements rattachés.",,,4,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
75,219,19-19551,2019-02-08,4,"Missions de contrôles périodiques réglementaires - Arrondissements 1, 6, 7 et 8.",,,,['FRL04'],71000000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': ""Valeur technique de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Missions de contrôles périodiques réglementaires - Arrondissements 1, 6, 7 et 8.",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
76,227,19-20011,2019-02-09,3,"Fourniture et livraison d'abonnements à des journaux, revues et périodiques français et étrangers à destination des usagers des Bibliothèques.",,,,['FRL04'],79980000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': ""Valeur technique de l'offre"", 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Fourniture et livraison d'abonnements de journaux, revues et périodiques français et étrangers à destination des usagers des Bibliothèques",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
77,223,19-19982,2019-02-09,1,"Prestations de transport en autocars des enfants scolarisés dans les écoles de Marseille vers les piscines Bombardière, Frais Vallon et Vallier.",,,,['FRL04'],60130000,"[{'value': ""Prix de l'offre"", 'poids': '60'}, {'value': 'Délai de livraison', 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
78,224,19-19991,2019-02-09,2,"Travaux d'entretien et de maintenance : Chauffage, ventilation, climatisation, désenfumage (CVCD), GTC, second oeuvre partiel",,,,['FRL04'],50720000,"[{'value': ""Valeur technique de l'offre"", 'poids': '60'}, {'value': ""Prix de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Travaux d'entretien et de maintenance : Chauffage, ventilation, climatisation, désenfumage (CVCD), GTC, second oeuvre partiel",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
79,225,19-19991,2019-02-09,2,"Electricité courants forts, éclairage de sécurité, onduleurs, TGBT, Transformateur, Electricité courants faibles, Intrusion, contrôle d'accès, V.D.I actif, Système de Sécurité Incendie SSI (hors extincteurs), PTI, Poste supervision, second oeuvre partiel",,,,['FRL04'],50700000,"[{'value': ""Valeur technique de l'offre"", 'poids': '60'}, {'value': ""Prix de l'offre"", 'poids': '40'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Electricité CFO, éclairage de sécu, onduleurs, TGBT, Transformateur, Electricité CFA, Intrusion, contrôle d'accès, V.D.I actif, SSI (hors extincteurs), PTI, Poste supervision, 2nd oeuvre partiel",,,2,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
80,232,19-20092,2019-02-09,1,"Prestation de réparation de carrosserie et travaux annexes de mécanique sur véhicules multi-marques dont le PTAC est supérieur à 3,5 tonnes du BMPM et du SPA de la ville de Marseille",,,,['FRL04'],50112111,"[{'value': 'Valeur technique ', 'poids': '40 %'}, {'value': 'Prix', 'poids': '35 %'}, {'value': ""Délai d'exécution"", 'poids': '15 %'}, {'value': 'Performance environnementale', 'poids': '5 %'}, {'value': 'Coût de transfert', 'poids': '5 %'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
81,226,19-20011,2019-02-09,3,"Fourniture et livraison d'abonnements à des journaux, revues et périodiques français et étrangers nécessaires aux services municipaux et assimilés de la Ville de Marseille",,,,['FRL04'],79980000,"[{'value': ""Prix de l'offre"", 'poids': '40'}, {'value': ""Valeur technique de l'offre"", 'poids': '60'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,"Fourniture et livraison d'abonnements de journaux, revues et périodiques français et étrangers nécessaires aux services municipaux et assimilés de la Ville de Marseille",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
82,233,19-20620,2019-02-09,2,"Prestations de conseil stratégique, d'assistance, d'animation et de sponsoring en matière de réseaux sociaux",,,,['FRL04'],79342000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,Reconduction expresse 3 fois par période de 12 mois,"Prestations de conseil stratégique, d'assistance, d'animation et de sponsoring en matière de réseaux sociaux",,,1,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,Reconduction expresse 3 fois par période de 12 mois,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
